PERIOD,ID,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19,V_20,V_21,V_22,V_23,V_24,V_25,V_26,V_27,V_28,V_29,V_30,V_31,V_32,V_33,V_34,V_35,V_36,V_37,V_38,V_39,V_40,V_41,V_42,V_43
3,2790,21.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,211.5,368.15,366.3,0.3,0.0,,1.55,,0.0,,593.795576,761.72,754.88,6.83,0.0,0.0,80.0,74.0,,0.0,85.0,,5.0,0.0,,77.2,1.03,5.0,400.997588,77.2,7.0,186.348612
1,2791,26.0,4.0,1.0,1.0,0.0,0.0,,1.0,0.0,26.0,0.0,121.47,,353.63,0.0,0.0,0.0,2.3,1.0,0.0,0.0,30.176415000000002,542.08,541.62,0.47,0.0,0.0,128.0,122.0,0.0,0.0,192.0,190.0,2.0,,0.0,57.0,0.0725,4.0,,57.0,0.0,0.0
2,2791,23.0,5.0,0.0,,0.0,0.0,0.0,1.0,0.0,23.0,0.0,72.52,194.93,194.93,0.0,0.0,0.0,0.0,,0.0,0.0,,709.13,708.23,0.9,0.0,,52.0,52.0,0.0,0.0,122.0,120.0,2.0,,0.0,58.0,,5.0,122.867056,58.0,0.0,0.0
3,2791,21.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,12.18,28.52,28.52,0.0,0.0,0.0,,0.0,0.0,0.0,172.98779,133.12,126.9,6.22,0.0,0.0,37.0,37.0,0.0,0.0,70.0,67.0,3.0,,0.0,,0.0875,4.0,166.748123,0.0,0.0,0.0
1,2792,30.0,30.0,1.0,1.0,1.0,0.0,1.0,1.0,,28.0,27.0,62.3,,329.37,204.53,0.0,0.0,1.97,2.0,0.0,0.0,5952.658479,284.57,217.9,66.67,0.0,0.0,353.0,191.0,127.0,0.0,152.0,80.0,72.0,0.0,0.0,202.9,10.305,30.0,5937.391152,202.9,0.0,0.0
2,2792,31.0,,4.0,1.0,1.0,0.0,1.0,1.0,0.0,29.0,28.0,22.58,333.23,189.9,141.52,0.0,0.0,1.81,2.0,2.0,1.0,8620.358740000001,182.13,,,,0.0,274.0,,,,115.0,89.0,26.0,0.0,0.0,169.55,2.6375,31.0,8617.92606,169.55,0.0,0.0
3,2792,31.0,31.0,,1.0,1.0,0.0,1.0,1.0,0.0,30.0,30.0,39.83,740.4,444.87,,0.0,0.0,4.4,,1.0,0.0,10973.813061,399.55,312.37,87.18,0.0,0.0,,185.0,181.0,0.0,194.0,132.0,62.0,0.0,0.0,190.45,13.592607196666698,31.0,7007.913763,190.45,6.0,3964.3287270000005
1,2793,,30.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,29.0,7.0,73.95,202.18,189.98,12.18,0.0,0.0,0.02,0.0,0.0,0.0,8638.565726,233.13,,1.53,0.0,0.0,184.0,170.0,13.0,0.0,193.0,190.0,3.0,0.0,0.0,95.0,0.2325,30.0,7216.601745999999,95.0,0.0,0.0
2,2793,31.0,31.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,31.0,3.0,125.27,238.25,235.82,2.43,0.0,,0.0,9.0,0.0,0.0,5512.929052,127.82,125.43,2.38,0.0,0.0,209.0,205.0,,0.0,,116.0,3.0,0.0,,96.0,0.3625,31.0,4367.589503,96.0,0.0,0.0
3,2793,31.0,31.0,0.0,1.0,1.0,0.0,0.0,,0.0,31.0,1.0,68.08,234.77,,0.62,0.0,0.0,1.85,0.0,0.0,0.0,8838.594663,175.78,167.48,8.3,0.0,0.0,183.0,180.0,2.0,0.0,151.0,148.0,3.0,0.0,0.0,,1.53,31.0,7637.547165000001,,0.0,0.0
1,2794,29.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,7.0,89.8,,710.87,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.131187,836.75,725.78,110.97,0.0,0.0,230.0,223.0,7.0,0.0,224.0,143.0,81.0,0.0,0.0,,16.74,0.0,0.0,58.29,0.0,0.0
2,2794,31.0,6.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,31.0,13.0,102.37,989.87,,15.78,0.0,0.0,,3.0,0.0,,255.97377799999998,1213.87,1142.87,71.0,0.0,0.0,418.0,401.0,17.0,0.0,343.0,300.0,43.0,0.0,0.0,62.6,10.685,6.0,226.2558,62.6,0.0,0.0
3,2794,30.0,11.0,1.0,1.0,1.0,0.0,,1.0,,30.0,6.0,58.47,747.6,739.75,7.73,0.0,0.0,0.12,1.0,0.0,0.0,431.116057,897.73,837.88,57.75,2.1,0.0,361.0,,9.0,0.0,296.0,242.0,53.0,1.0,0.0,61.5,,11.0,427.930495,61.5,0.0,
1,2795,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,,0.0,,0.0,0.08,0.0,0.0,0.0,0.0,0.9,,0.0,0.0,0.0,1.0,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2,2795,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,6.4,0.0,0.0,,1.88,0.0,,0.0,0.0,14.48,14.48,0.0,0.0,0.0,10.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
3,2795,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2796,27.0,2.0,0.0,1.0,0.0,,,1.0,0.0,27.0,0.0,,98.18,95.82,0.0,0.0,,2.36,,0.0,0.0,10.973799,169.67,169.67,0.0,0.0,0.0,85.0,83.0,0.0,0.0,130.0,130.0,0.0,0.0,0.0,63.4,0.0,2.0,0.507542,63.4,0.0,
2,2796,31.0,31.0,0.0,1.0,,0.0,,1.0,0.0,31.0,0.0,68.13,179.5,163.45,0.0,0.0,0.0,16.05,0.0,0.0,0.0,372.592106,,,0.0,,0.0,132.0,122.0,0.0,0.0,128.0,,,0.0,0.0,132.0,0.865,27.0,201.477339,132.0,0.0,0.0
3,2796,29.0,30.0,0.0,,0.0,0.0,0.0,1.0,0.0,29.0,0.0,15.28,142.67,141.37,0.0,0.0,0.0,1.3,,0.0,0.0,715.2941089999999,286.87,286.87,0.0,0.0,,109.0,106.0,0.0,0.0,170.0,170.0,,0.0,0.0,401.38,0.0,23.0,625.6037650000001,401.38,0.0,0.0
1,2797,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,111.67,,458.23,,0.0,,0.0,0.0,0.0,0.0,0.0,117.65,77.65,40.0,0.0,0.0,76.0,74.0,2.0,0.0,20.0,12.0,8.0,0.0,0.0,30.0,6.0125,0.0,0.0,30.0,0.0,0.0
2,2797,28.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,28.0,1.0,190.32,500.3,496.9,3.4,0.0,0.0,0.0,0.0,,,0.0,127.07,97.23,24.87,4.97,0.0,98.0,97.0,1.0,,26.0,16.0,9.0,1.0,0.0,30.0,23.4353631205367,0.0,0.0,,0.0,0.0
3,2797,27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,27.0,6.0,64.33,353.25,,8.55,,0.0,,0.0,0.0,0.0,0.0,35.27,16.6,18.67,0.0,0.0,58.0,48.0,9.0,1.0,,4.0,8.0,0.0,0.0,50.0,2.81,0.0,0.0,50.0,0.0,0.0
1,2798,11.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,6.0,4.58,17.5,9.37,,0.0,0.0,0.0,,0.0,0.0,111.108673,6.38,1.88,4.5,0.0,0.0,26.0,10.0,16.0,0.0,17.0,5.0,12.0,0.0,0.0,47.43,0.6775,0.0,0.0,47.43,0.0,0.0
2,2798,11.0,8.0,0.0,1.0,1.0,0.0,0.0,,0.0,2.0,9.0,0.0,7.78,,4.48,0.0,,0.0,,0.0,0.0,98.613685,22.67,21.07,1.6,0.0,0.0,14.0,2.0,12.0,0.0,15.0,7.0,8.0,0.0,0.0,35.0,0.2525,,0.0,35.0,0.0,0.0
3,2798,18.0,14.0,1.0,1.0,,0.0,1.0,1.0,0.0,8.0,12.0,1.63,29.62,14.97,14.27,,0.0,,,0.0,,227.97031,19.83,15.85,3.97,0.02,0.0,30.0,,19.0,0.0,23.0,11.0,11.0,,0.0,43.0,0.6970515505,3.0,17.179921,43.0,0.0,0.0
1,2799,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,27.0,17.0,56.28,197.17,181.58,15.5,0.0,0.0,0.09,0.0,0.0,0.0,0.0,241.77,230.13,11.63,0.0,,,111.0,29.0,0.0,160.0,139.0,21.0,0.0,0.0,69.8,1.7125,0.0,0.0,,,0.0
2,2799,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,15.0,215.65,761.92,690.88,70.98,0.0,0.0,0.06,0.0,0.0,0.0,0.0,558.55,525.63,28.73,4.18,0.0,283.0,254.0,28.0,0.0,214.0,191.0,21.0,2.0,0.0,,5.650243132000001,0.0,0.0,97.2,0.0,0.0
3,2799,26.0,0.0,1.0,,1.0,0.0,1.0,0.0,0.0,21.0,15.0,115.67,516.6,437.97,77.42,,0.0,1.21,0.0,1.0,0.0,0.0,291.35,259.73,31.62,0.0,0.0,230.0,175.0,43.0,0.0,146.0,117.0,29.0,0.0,0.0,107.6,4.7225,0.0,,107.6,,0.0
1,2800,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,82.8,385.58,385.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.83,346.48,0.35,18.0,0.0,233.0,233.0,0.0,0.0,204.0,,1.0,,0.0,30.0,,0.0,0.0,30.0,0.0,0.0
2,2800,31.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,31.0,2.0,153.85,421.32,419.22,1.95,0.0,0.0,0.15,0.0,0.0,0.0,226.759854,482.48,480.83,1.65,0.0,,250.0,245.0,2.0,0.0,277.0,275.0,2.0,0.0,0.0,33.0,0.08,6.0,226.759854,,0.0,0.0
3,2800,29.0,3.0,0.0,1.0,,0.0,0.0,1.0,0.0,29.0,1.0,71.08,452.52,452.27,0.25,0.0,0.0,0.0,0.0,0.0,0.0,97.18105,349.0,321.5,5.0,,0.0,181.0,180.0,1.0,0.0,177.0,172.0,4.0,1.0,0.0,31.5,64.38373325,3.0,97.18105,31.5,0.0,0.0
1,2801,28.0,,1.0,1.0,1.0,0.0,,1.0,,28.0,,166.08,464.35,413.97,50.38,0.0,0.0,0.0,2.0,0.0,0.0,6229.243762,236.27,217.77,18.5,0.0,0.0,293.0,260.0,,0.0,197.0,177.0,20.0,0.0,0.0,56.6,2.8,26.0,,56.6,0.0,0.0
2,2801,30.0,26.0,1.0,1.0,,,1.0,1.0,0.0,30.0,10.0,110.15,414.13,338.13,49.78,0.0,0.0,26.22,1.0,0.0,0.0,4884.893770000001,254.62,232.57,22.05,0.0,0.0,212.0,,22.0,0.0,190.0,178.0,12.0,0.0,0.0,181.5,7.2433333333333305,24.0,4725.435514,31.5,0.0,0.0
3,2801,30.0,26.0,0.0,,1.0,0.0,0.0,,0.0,30.0,11.0,84.67,323.2,,42.27,0.0,0.0,10.38,0.0,0.0,0.0,2153.82768,,191.35,17.98,,0.0,220.0,201.0,17.0,0.0,135.0,121.0,14.0,0.0,0.0,299.8,5.00916666666667,19.0,1981.1261399999999,299.8,0.0,0.0
1,2802,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,8.0,0.0,0.78,6.37,3.03,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,29.93,29.93,0.0,0.0,0.0,15.0,12.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2802,23.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,22.0,2.0,73.22,254.7,252.05,0.97,,0.0,1.68,0.0,0.0,0.0,608.445335,106.17,106.05,0.12,0.0,0.0,100.0,92.0,2.0,0.0,70.0,,1.0,0.0,0.0,0.0,0.02,1.0,580.851613,0.0,0.0,0.0
3,2802,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,5.52,3.72,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,52.05,48.7,3.35,0.0,0.0,14.0,12.0,0.0,,55.0,51.0,4.0,0.0,0.0,0.0,0.5025,0.0,0.0,0.0,0.0,0.0
1,2803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2803,10.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,,54.32,,0.45,0.0,0.0,0.0,0.0,,0.0,955.041426,316.22,,,13.9,0.0,41.0,40.0,1.0,0.0,41.0,33.0,6.0,1.0,0.0,,23.52684088,,0.0,44.49,0.0,0.0
3,2803,10.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,2.0,0.23,17.92,13.73,4.18,0.0,,0.01,0.0,0.0,0.0,,670.75,454.35,193.77,22.63,0.0,16.0,14.0,2.0,0.0,80.0,56.0,22.0,2.0,0.0,,56.5987464965,0.0,0.0,55.0,,
1,2804,22.0,23.0,,1.0,1.0,0.0,0.0,1.0,0.0,22.0,6.0,91.3,272.75,254.23,14.8,0.0,0.0,3.72,0.0,,0.0,440.189683,303.17,285.32,17.85,0.0,0.0,,117.0,11.0,0.0,160.0,140.0,20.0,0.0,0.0,50.0,2.7075,21.0,,50.0,0.0,0.0
2,2804,29.0,31.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,29.0,7.0,45.12,222.1,216.82,5.28,0.0,0.0,0.0,0.0,1.0,1.0,469.58036699999997,367.78,304.52,63.27,0.0,0.0,119.0,112.0,,0.0,155.0,123.0,32.0,0.0,,125.2,9.525,31.0,447.195942,125.2,0.0,0.0
3,2804,,27.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,10.0,46.78,240.8,229.43,11.37,0.0,0.0,,0.0,0.0,0.0,877.35335,378.08,335.83,,0.0,0.0,144.0,127.0,17.0,0.0,144.0,119.0,25.0,0.0,0.0,95.0,6.37,27.0,867.403941,95.0,0.0,0.0
1,2805,21.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,3.0,32.62,,96.55,13.42,0.0,0.0,4.06,1.0,0.0,0.0,1557.544056,170.68,148.37,22.32,0.0,0.0,70.0,,,0.0,98.0,80.0,18.0,0.0,0.0,122.0,1.4575,0.0,,97.0,0.0,0.0
2,2805,19.0,28.0,2.0,1.0,,0.0,1.0,,0.0,15.0,2.0,2.03,45.67,43.07,2.18,0.0,0.0,0.42,5.0,0.0,0.0,,,,20.8,0.0,0.0,44.0,32.0,2.0,0.0,96.0,68.0,,0.0,0.0,109.5,3.085,0.0,0.0,109.5,0.0,0.0
3,2805,,,0.0,1.0,1.0,0.0,,1.0,0.0,15.0,,15.53,72.78,61.93,9.95,0.0,0.0,0.9,0.0,0.0,0.0,3304.0373870000003,95.38,66.25,29.13,0.0,,50.0,,6.0,0.0,36.0,20.0,16.0,0.0,0.0,76.5,2.49,0.0,0.0,76.5,,
1,2806,16.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.42,25.82,25.82,0.0,0.0,0.0,,0.0,0.0,0.0,,,36.4,0.0,0.0,0.0,24.0,,0.0,0.0,27.0,27.0,,,0.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0
2,2806,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,12.87,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.02,30.52,,0.0,0.0,20.0,20.0,0.0,0.0,25.0,24.0,1.0,0.0,0.0,45.0,,0.0,0.0,45.0,0.0,0.0
3,2806,13.0,3.0,0.0,1.0,,0.0,0.0,1.0,0.0,12.0,0.0,3.38,22.38,22.35,0.0,,0.0,0.03,0.0,0.0,0.0,0.000987,34.28,32.2,0.0,2.08,0.0,22.0,21.0,0.0,0.0,28.0,27.0,0.0,1.0,0.0,45.0,,0.0,0.0,45.0,0.0,0.0
1,2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.62,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,10.07,10.07,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
3,2807,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,27.52,27.52,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,0.0,0.0
1,2808,3.0,0.0,0.0,1.0,0.0,,0.0,0.0,,2.0,0.0,0.0,,1.13,0.0,0.0,0.0,0.02,0.0,0.0,0.0,,57.52,56.02,0.9,0.0,0.0,6.0,5.0,0.0,0.0,35.0,31.0,2.0,0.0,,0.0,0.14,0.0,0.0,0.0,0.0,0.0
2,2808,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4,75.3,4.1,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3.0,0.0,0.0,0.0,0.6175,0.0,0.0,0.0,0.0,0.0
3,2808,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,,0.0,40.35,5.98,34.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.92,78.48,1.43,,,17.0,12.0,5.0,0.0,19.0,18.0,1.0,0.0,0.0,55.0,0.215,0.0,0.0,,0.0,0.0
1,2809,24.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,,24.0,3.0,101.45,295.52,291.28,4.23,0.0,0.0,0.01,0.0,0.0,0.0,0.004043,448.68,445.15,3.53,0.0,0.0,119.0,115.0,4.0,0.0,,145.0,2.0,0.0,0.0,61.66,0.34,0.0,0.0,61.66,0.0,0.0
2,2809,18.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,34.35,213.03,197.88,13.57,0.0,0.0,1.58,0.0,0.0,0.0,0.0,584.23,568.08,16.15,0.0,0.0,56.0,52.0,,0.0,105.0,99.0,6.0,0.0,0.0,60.0,2.665,0.0,0.0,60.0,0.0,0.0
3,2809,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,6.0,16.8,194.63,156.45,38.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.53,855.48,,0.0,0.0,86.0,77.0,9.0,0.0,150.0,147.0,3.0,0.0,0.0,60.0,,0.0,0.0,60.0,,0.0
1,2810,13.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,13.0,1.0,,49.4,46.25,1.72,0.0,0.0,1.43,0.0,0.0,0.0,65.991433,0.0,0.0,0.0,0.0,0.0,21.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,6.0,55.649526,35.0,0.0,0.0
2,2810,,22.0,,1.0,1.0,0.0,,1.0,0.0,16.0,3.0,32.35,84.45,71.1,13.35,0.0,,0.0,0.0,0.0,0.0,201.14889,37.15,36.88,0.27,0.0,0.0,37.0,34.0,3.0,,,14.0,1.0,0.0,0.0,35.0,0.0425,22.0,198.01405,35.0,0.0,0.0
3,2810,8.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,,1.95,56.22,32.13,24.08,0.0,0.0,0.01,0.0,,0.0,195.70760900000002,14.23,14.23,0.0,0.0,0.0,19.0,13.0,6.0,0.0,15.0,15.0,0.0,0.0,0.0,35.0,0.0,11.0,195.70760900000002,35.0,0.0,0.0
1,2811,28.0,28.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,28.0,,,338.07,313.5,20.95,0.0,0.0,3.62,17.0,2.0,0.0,741.400713,513.35,467.05,46.3,0.0,0.0,144.0,122.0,,0.0,122.0,102.0,20.0,0.0,0.0,207.8,4.385,23.0,740.268415,207.8,0.0,0.0
2,2811,27.0,21.0,,1.0,1.0,0.0,1.0,,4.0,27.0,11.0,652.58,3004.17,2878.93,120.7,0.0,0.0,4.54,28.0,1.0,0.0,894.872307,1175.13,1100.72,74.42,0.0,0.0,210.0,182.0,25.0,0.0,117.0,102.0,15.0,0.0,0.0,263.4,8.335,20.0,874.5044359999999,263.4,0.0,0.0
3,2811,28.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,28.0,8.0,441.73,1489.82,1455.0,30.27,0.0,0.0,4.55,13.0,0.0,0.0,0.0,,,25.0,0.0,0.0,204.0,192.0,10.0,0.0,105.0,98.0,7.0,0.0,0.0,84.29,2.91,0.0,,84.29,0.0,0.0
1,2812,29.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,29.0,4.0,151.97,434.23,429.92,4.32,0.0,,-0.01,0.0,0.0,0.0,,810.4,791.0,19.4,0.0,0.0,104.0,100.0,,0.0,149.0,133.0,16.0,0.0,0.0,49.2,,0.0,0.0,49.2,0.0,0.0
2,2812,31.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,3.0,,723.63,718.78,4.8,0.0,0.0,0.05,0.0,0.0,0.0,0.0,629.32,541.33,28.22,59.77,0.0,155.0,151.0,,0.0,145.0,118.0,,3.0,0.0,48.0,164.20408769666702,0.0,0.0,,0.0,0.0
3,2812,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,5.0,230.38,661.83,660.55,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.62,483.05,18.03,33.53,0.0,152.0,146.0,6.0,0.0,132.0,117.0,12.0,3.0,0.0,48.6,,0.0,0.0,48.6,0.0,0.0
1,2813,27.0,18.0,1.0,,1.0,0.0,1.0,1.0,0.0,26.0,4.0,269.52,900.32,891.07,8.95,0.0,0.0,0.3,0.0,1.0,0.0,522.3535360000001,1097.85,1093.0,4.85,0.0,0.0,131.0,120.0,,0.0,200.0,194.0,6.0,0.0,,77.0,0.735,17.0,407.466608,77.0,0.0,0.0
2,2813,30.0,12.0,1.0,1.0,,0.0,1.0,1.0,0.0,30.0,0.0,181.27,715.78,715.22,0.0,0.0,,0.56,1.0,0.0,,1203.941502,1141.02,1140.28,0.73,,0.0,165.0,161.0,0.0,0.0,257.0,256.0,1.0,0.0,0.0,75.0,0.125,10.0,1176.921633,75.0,0.0,0.0
3,2813,31.0,18.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,31.0,4.0,155.73,909.93,897.0,12.03,0.0,0.0,0.9,3.0,0.0,0.0,3607.6288659999996,1128.45,1111.52,16.93,,,170.0,156.0,10.0,0.0,243.0,225.0,,0.0,0.0,77.0,2.5625,18.0,3556.616743,,0.0,0.0
1,2814,30.0,30.0,1.0,1.0,0.0,0.0,,1.0,0.0,30.0,0.0,,600.03,599.92,0.0,0.0,0.0,0.11,1.0,0.0,0.0,1663.59547,529.5,523.25,6.25,0.0,0.0,239.0,237.0,0.0,0.0,267.0,256.0,11.0,0.0,0.0,66.0,,30.0,1432.7280560000002,,1.0,0.13251500000000002
2,2814,31.0,,3.0,1.0,1.0,0.0,,1.0,0.0,31.0,5.0,238.63,908.42,901.85,6.12,0.0,0.0,0.45,7.0,0.0,,3772.246567,373.27,361.55,,0.0,0.0,,466.0,,,248.0,226.0,22.0,0.0,,164.4,1.69,31.0,2785.153791,164.4,10.0,232.412153
3,2814,30.0,31.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0,4.0,54.6,286.85,283.13,3.63,0.0,0.0,,0.0,0.0,,2545.873873,,267.18,19.23,0.02,0.0,232.0,219.0,9.0,0.0,208.0,203.0,,1.0,0.0,136.0,2.9820515505,31.0,1789.1284309999999,136.0,4.0,327.384879
1,2815,29.0,30.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,26.0,20.0,37.18,242.4,218.02,23.7,0.0,,0.68,0.0,0.0,0.0,2714.916223,271.43,193.1,78.33,0.0,0.0,120.0,82.0,35.0,0.0,,83.0,54.0,0.0,0.0,140.8,,30.0,2271.32847,85.8,0.0,0.0
2,2815,26.0,31.0,,1.0,1.0,0.0,0.0,1.0,0.0,22.0,4.0,25.2,88.73,85.1,2.25,0.0,0.0,,0.0,0.0,0.0,2997.2661129999997,137.53,132.12,5.42,0.0,0.0,85.0,74.0,5.0,0.0,97.0,89.0,8.0,0.0,0.0,30.0,,24.0,2477.718451,30.0,0.0,0.0
3,2815,30.0,31.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,11.0,19.18,96.68,76.77,19.22,0.0,0.0,0.69,0.0,0.0,0.0,6235.647011,122.1,81.0,41.1,0.0,0.0,82.0,,14.0,0.0,99.0,84.0,15.0,0.0,0.0,155.9,,31.0,5698.229294,,0.0,0.0
1,2816,29.0,,,1.0,1.0,0.0,,0.0,0.0,29.0,3.0,55.33,191.12,190.05,0.75,0.0,0.0,0.32,0.0,0.0,0.0,0.0,134.4,130.4,4.0,0.0,,169.0,,3.0,0.0,188.0,177.0,11.0,0.0,0.0,,0.5875,0.0,0.0,51.8,0.0,0.0
2,2816,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,,45.53,312.6,,14.5,0.0,0.0,,0.0,0.0,0.0,,156.38,150.03,6.35,0.0,0.0,215.0,201.0,8.0,0.0,180.0,,13.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0
3,2816,31.0,0.0,0.0,1.0,1.0,0.0,0.0,,,31.0,21.0,40.08,273.67,194.7,78.92,0.0,,0.05,0.0,0.0,,0.0,154.77,143.37,10.3,0.0,0.0,223.0,167.0,55.0,,187.0,176.0,10.0,0.0,0.0,,0.97,0.0,0.0,85.0,0.0,0.0
1,2817,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,399.92,1508.52,1506.63,1.73,0.0,0.0,0.16,,0.0,,0.0,1080.33,1039.72,40.62,0.0,,296.0,292.0,2.0,0.0,248.0,228.0,20.0,0.0,0.0,79.8,6.0975,0.0,0.0,79.8,0.0,0.0
2,2817,31.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31.0,2.0,670.38,2151.62,2143.85,1.5,0.52,0.0,5.75,0.0,0.0,0.0,0.0,1112.5,1086.05,19.83,6.62,0.0,491.0,461.0,2.0,1.0,302.0,287.0,12.0,3.0,0.0,102.46,32.7226064289067,0.0,,102.46,,
3,2817,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,285.7,,1350.28,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,919.3,896.9,22.4,0.0,0.0,322.0,319.0,0.0,0.0,234.0,228.0,6.0,0.0,0.0,82.46,43.46951773399999,,0.0,82.46,0.0,0.0
